application_id,applicant_name,email,phone_number,university,degree,cgpa,submission_time,ip_address,resume_quality_score,application_source,previous_applications,submission_hour,submission_day,is_weekend,submissions_per_ip,is_repeated_applicant,anomaly_iforest,kmeans_cluster,anomaly_kmeans,final_anomaly,alert,pca1,pca2,email_dup,phone_dup,resume_cgpa_ratio,ip_submission_count
7699,Erika Kim,jessicastewart@example.com,+1-993-220-1281,FAST,BS AI,2.51,2025-05-13 03:27:04,197.79.8.184,52,Mobile,1,3,1,0,1,0,0,0,False,0,✅ Normal,-1.16980094058187,-0.21095014611755,0,0,20.7171232202696,1
7700,David Sanders,johnsonstephanie@example.net,591.500.5347x6121,Harvard,BSc CS,3.49,2025-05-20 02:21:08,112.167.21.76,65,Desktop,1,2,1,0,1,0,0,1,False,0,✅ Normal,-1.26014267582003,-1.353978803172,0,0,18.6246364972388,1
7701,Rachael Miller,csutton@example.net,001-480-592-4979x4487,FAST,BSc CS,2.16,2025-05-10 05:22:29,172.226.153.96,44,Mobile,5,5,5,1,1,1,1,2,True,1,⚠️ Suspicious,1.8483250878009,1.37816252839667,0,0,20.3703609396477,1
7702,Megan Morton,terri09@example.com,981.314.0115,FAST,BBA,3.29,2025-05-04 19:33:17,191.207.251.110,51,Desktop,3,19,6,1,1,1,0,2,False,0,✅ Normal,2.2366072588216,0.917535163000796,0,0,15.5015150451322,1
7703,Erica Palmer,timothymartin@example.net,(284)577-6367,Harvard,BS AI,2.42,2025-05-07 10:21:38,19.176.29.110,79,Mobile,2,10,2,0,1,0,0,0,False,0,✅ Normal,-0.777513793085567,-0.0629101924636854,0,0,32.6446146096634,1
7704,Benjamin Jones,bhines@example.net,4614804493,Harvard,BBA,2.86,2025-04-27 22:36:52,16.130.198.21,77,Mobile,0,22,6,1,1,0,0,2,False,0,✅ Normal,2.2142726229262,-0.160461052221995,0,0,26.923067509417,1
7705,Joy Hamilton,michellebryant@example.net,534-994-9468x049,Stanford,BSc CS,2.6,2025-05-03 16:31:11,200.33.16.164,58,Desktop,0,16,5,1,1,0,0,2,False,0,✅ Normal,1.85441809550056,0.092652924462177,0,0,22.307683727814,1
7706,Jeffrey Lane,jessicasmith@example.org,001-761-906-0625,NUST,BS IT,2.46,2025-05-04 17:03:06,187.224.96.160,85,Mobile,0,17,6,1,1,0,0,2,False,0,✅ Normal,2.17057618174702,-0.518726481403263,0,0,34.5528314825888,1
7707,Timothy Holmes,gregorylittle@example.net,232.452.1828x15937,Harvard,BE SE,3.24,2025-05-09 13:36:20,147.15.30.148,95,Mobile,3,13,4,0,1,1,0,4,False,0,✅ Normal,-0.12639487646136,-0.605227456475393,0,0,29.3209786046362,1
7708,Cindy Todd,crystal79@example.net,(579)218-6281,MIT,BBA,2.77,2025-05-08 11:05:31,137.22.184.196,51,Mobile,5,11,3,0,1,1,0,3,False,0,✅ Normal,-0.363524096811769,1.43129792056459,0,0,18.411545699803,1
7709,Melinda Wallace,carrollrichard@example.com,717.705.1290,MIT,BS AI,3.54,2025-05-01 21:00:37,68.139.55.154,85,Mobile,0,21,3,0,1,0,0,4,False,0,✅ Normal,-0.419992469189031,-0.736590437440776,0,0,24.0112926521772,1
7710,Timothy Lewis,gregorykennedy@example.org,(300)533-1041x993,Harvard,BE SE,2.29,2025-05-02 02:41:40,212.193.173.144,88,Desktop,1,2,4,0,1,0,0,0,False,0,✅ Normal,-0.205640676912694,-1.24279519012548,0,0,38.4279308174975,1
7711,Richard Carlson,mcdonaldcourtney@example.com,(785)400-7290,Harvard,BS AI,3.13,2025-04-29 22:56:32,78.21.249.136,45,Desktop,5,22,1,0,1,1,0,3,False,0,✅ Normal,-0.934211925340999,2.31440436379363,0,0,14.3769922118236,1
7712,Michelle Anderson,fhiggins@example.net,264.571.4848x86718,LUMS,BBA,2.36,2025-05-10 08:22:05,42.241.176.59,43,Mobile,3,8,5,1,1,1,0,2,False,0,✅ Normal,1.84444896154374,0.918038771771271,0,0,18.2203312625715,1
7713,Gerald Shea,nicolestout@example.com,001-495-372-3067x010,Stanford,BS AI,3.42,2025-04-26 22:26:16,105.220.129.221,79,Desktop,4,22,5,1,1,1,0,2,False,0,✅ Normal,1.89069898525886,0.607026785765704,0,0,23.0994084504654,1
7714,Angie Mosley,zstanley@example.com,001-289-808-8530x880,Stanford,BS IT,2.84,2025-05-09 22:49:08,196.193.57.235,53,Mobile,4,22,4,0,1,1,0,3,False,0,✅ Normal,0.0764491699624709,1.91014445006451,0,0,18.6619652598714,1
7715,Melanie Ritter,sylviathompson@example.org,951-568-5859x234,Stanford,BS IT,2.79,2025-05-03 23:24:42,108.118.34.154,57,Mobile,0,23,5,1,1,0,0,2,False,0,✅ Normal,1.92151791774911,0.566524642249296,0,0,20.4301002042652,1
7716,Melanie Gomez,joshua81@example.org,2104939403,Harvard,BSc CS,2.33,2025-04-30 07:20:01,138.177.109.144,60,Mobile,1,7,2,0,1,0,0,0,False,0,✅ Normal,-0.788068525046398,-0.00741177845625987,0,0,25.7510619094155,1
7717,Daniel Hall,williamserika@example.com,878-452-2856x612,Stanford,BS AI,2.26,2025-04-28 11:28:33,156.10.246.130,60,Desktop,5,11,0,0,1,1,0,0,False,0,✅ Normal,-1.36655540903323,1.6209981661902,0,0,26.5486608191766,1
7718,Jacob Brown,xhamilton@example.com,505-667-9051x4560,LUMS,BSc CS,2.39,2025-04-22 07:37:04,195.132.135.32,94,Mobile,5,7,1,0,1,1,0,0,False,0,✅ Normal,-1.13261752762622,0.206613603303129,0,0,39.3305274767667,1
7719,Kathy Mcguire,wweaver@example.net,307-858-6615,LUMS,BSc CS,3.72,2025-05-05 17:33:40,47.179.190.200,99,Mobile,3,17,0,0,1,1,0,4,False,0,✅ Normal,-1.47656034571588,-0.613456467207015,0,0,26.6128960718021,1
7720,Kayla Martinez,grahamnathaniel@example.com,+1-891-671-8816x0240,LUMS,BE SE,2.72,2025-05-06 19:41:48,52.2.130.59,74,Desktop,1,19,1,0,1,0,0,4,False,0,✅ Normal,-1.04163969293072,0.342579596545429,0,0,27.2058723507822,1
7721,Wanda Hoffman,wendylewis@example.com,2263737490,Stanford,BS AI,3.88,2025-05-19 15:36:15,207.117.99.163,76,Mobile,3,15,0,0,1,1,0,4,False,0,✅ Normal,-1.47151421335421,-0.240510127310175,0,0,19.5876238176227,1
7722,Anthony Evans,gwendolyn15@example.org,001-538-895-3471x40407,Stanford,BE SE,3.31,2025-04-21 23:33:07,211.215.82.56,92,Desktop,5,23,0,0,1,1,0,4,False,0,✅ Normal,-1.34853129928841,0.966891778440618,0,0,27.7945535363887,1
7723,Susan Brown,williampugh@example.org,308.970.0407x0413,FAST,BBA,2.84,2025-05-04 09:15:38,12.189.21.238,63,Desktop,3,9,6,1,1,1,0,2,False,0,✅ Normal,2.13462287572645,0.0671916029611182,0,0,22.1830907806018,1
7724,Tina Bell,edwardmorris@example.net,+1-735-817-2107x6552,MIT,BE SE,3.5,2025-04-29 09:39:06,109.207.120.225,42,Desktop,0,9,1,0,1,0,0,1,False,0,✅ Normal,-1.16048549268273,-0.427636392890568,0,0,11.9999965714296,1
7725,Jacqueline Warren,pstewart@example.net,001-795-644-0807x36417,NUST,BS IT,2.04,2025-05-13 22:44:04,202.221.2.242,71,Desktop,4,22,1,0,1,1,0,3,False,0,✅ Normal,-0.923537968634424,2.04965278548603,0,0,34.8039045078899,1
7726,Michael Elliott,wallacemichelle@example.net,(994)299-9124x6256,MIT,BSc CS,3.24,2025-04-26 20:16:56,114.131.197.112,47,Desktop,0,20,5,1,1,0,0,2,False,0,✅ Normal,1.87753452611467,0.283631545985324,0,0,14.5061683622937,1
7727,Deanna White,wedwards@example.org,(294)983-2577x003,NUST,BSc CS,2.43,2025-04-22 11:54:02,77.0.178.204,78,Desktop,1,11,1,0,1,0,0,0,False,0,✅ Normal,-1.11850873707363,-0.228483073290361,0,0,32.0987522227357,1
7728,Rachel Gonzalez,sprice@example.net,700-365-4819,FAST,BSc CS,2.09,2025-04-28 08:04:20,212.189.102.249,66,Desktop,4,8,0,0,1,1,0,0,False,0,✅ Normal,-1.4120951239871,1.02478062795029,0,0,31.5789322588841,1
7729,Mike Jackson,lisawilson@example.org,406-349-7335x663,Stanford,BE SE,2.68,2025-05-17 13:18:24,196.89.253.244,53,Desktop,3,13,5,1,1,1,0,2,False,0,✅ Normal,1.86429736501405,0.822884713230137,0,0,19.7761120238388,1
7730,Darren Howard,brittany58@example.org,234-991-1430,MIT,BE SE,3.18,2025-04-30 10:35:05,116.210.26.6,94,Desktop,2,10,2,0,1,0,0,4,False,0,✅ Normal,-0.846881980973515,-1.02444540219188,0,0,29.5597391321575,1
7731,Juan Mclaughlin,patricia98@example.com,601-428-7827x720,MIT,BE SE,3,2025-05-08 05:32:50,139.47.19.247,51,Desktop,5,5,3,0,1,1,0,1,False,0,✅ Normal,-0.443195967906,0.772018195023629,0,0,16.9999943333352,1
7732,Mark Campbell,mcdonaldalan@example.com,567.889.4787,LUMS,BBA,2.2,2025-05-12 15:51:51,89.70.130.61,80,Desktop,5,15,0,0,1,1,0,0,False,0,✅ Normal,-1.35084879716495,1.42805666477143,0,0,36.3636198347183,1
7733,Lisa Bryant,michael29@example.com,001-737-252-2799x5994,FAST,BS IT,2.01,2025-05-10 20:43:57,99.54.113.11,75,Desktop,1,20,5,1,1,0,0,2,False,0,✅ Normal,1.91985181770676,0.656753037152914,0,0,37.3134142719332,1
7734,Thomas Wallace,christopher13@example.com,324.358.7600x721,FAST,BE SE,2.42,2025-05-01 08:39:36,157.246.226.142,91,Desktop,2,8,3,0,1,0,0,0,False,0,✅ Normal,-0.478823578882334,-0.596660249054754,0,0,37.6032902465743,1
7735,Michelle Atkinson,gregory44@example.net,001-647-562-6122x13059,Harvard,BE SE,3.03,2025-05-15 23:21:09,216.39.94.182,78,Desktop,2,23,3,0,1,0,0,4,False,0,✅ Normal,-0.32991023511233,0.583109395952091,0,0,25.7425657615295,1
7736,Jacqueline Moore,lrhodes@example.com,721-437-6129x8131,Stanford,BS AI,3.14,2025-04-26 12:12:29,48.154.188.33,84,Mobile,2,12,5,1,1,0,0,2,False,0,✅ Normal,1.76323004509797,-0.760731651984499,0,0,26.7515838370752,1
7737,Mr. Ryan Ferguson,sonia76@example.net,(394)909-8694x6766,NUST,BS IT,3.28,2025-04-29 01:57:03,201.247.51.127,83,Mobile,4,1,1,0,1,1,0,1,False,0,✅ Normal,-1.24752607857912,-0.904904080799177,0,0,25.304870333881,1
7738,Thomas Holland,raymond61@example.net,001-758-664-3569x222,FAST,BE SE,2.07,2025-05-13 17:03:29,119.185.226.23,64,Desktop,5,17,1,0,1,1,0,3,False,0,✅ Normal,-0.955893252393601,2.1105372854994,0,0,30.9178594599713,1
7739,Jason Kelley,douglasjessica@example.com,(215)979-5460,LUMS,BSc CS,2.61,2025-05-15 18:12:51,144.106.136.21,85,Mobile,0,18,3,0,1,0,0,4,False,0,✅ Normal,-0.397261360173928,-0.32838575552452,0,0,32.567037330637,1
7740,Rachael Curtis,rdonaldson@example.org,(619)309-0601x5538,MIT,BE SE,2.38,2025-05-20 04:11:45,158.144.181.127,61,Mobile,1,4,1,0,1,0,0,0,False,0,✅ Normal,-1.16535288780827,-0.291299583432786,0,0,25.6302413318314,1
7741,David Hernandez,cooperleslie@example.org,599.252.9976x12294,Harvard,BBA,2.33,2025-04-27 06:45:18,182.57.13.5,85,Mobile,5,6,6,1,1,1,0,2,False,0,✅ Normal,2.12364872480506,0.151308079746543,0,0,36.4806710383386,1
7742,Kevin Wilson,linda83@example.com,001-874-573-1528x470,FAST,BSc CS,3.61,2025-04-21 07:13:51,214.106.120.115,53,Mobile,2,7,0,0,1,0,0,1,False,0,✅ Normal,-1.51984548967431,-0.358676039773826,0,0,14.6814363763334,1
7743,Stephen Velazquez,kara20@example.net,7099660090,Harvard,BE SE,3.72,2025-05-19 08:11:52,183.30.123.71,86,Desktop,5,8,0,0,1,1,0,1,False,0,✅ Normal,-1.52828601688713,-0.394837367033871,0,0,23.1182733553029,1
7744,Elizabeth Quinn,laurenfreeman@example.org,511-310-2092x47117,Stanford,BBA,3.51,2025-04-22 05:40:13,131.199.27.0,58,Mobile,3,5,1,0,1,1,0,1,False,0,✅ Normal,-1.19080948746321,-0.32568289070281,0,0,16.5242118164639,1
7745,Joseph Giles,gary38@example.org,389.968.0882,NUST,BS IT,3.76,2025-05-09 19:51:16,96.140.8.42,52,Desktop,4,19,4,0,1,1,0,3,False,0,✅ Normal,-0.00999335318357045,1.04044522927882,0,0,13.8297835559086,1
7746,Jamie Ferguson,cpayne@example.com,(559)866-2374,Harvard,BE SE,2.22,2025-04-26 17:43:06,195.67.213.158,74,Desktop,5,17,5,1,1,1,0,2,False,0,✅ Normal,1.92880522412946,1.47972289465067,0,0,33.3333183183251,1
7747,Matthew Griffith,carsonjeremy@example.net,892.752.8434x627,Harvard,BSc CS,2.37,2025-04-23 07:18:41,169.62.134.27,86,Mobile,1,7,2,0,1,0,0,0,False,0,✅ Normal,-0.831829232612806,-0.772184357219711,0,0,36.2869045202935,1
7748,Teresa Murphy,thomas40@example.com,5036590996,Stanford,BS IT,3.4,2025-04-30 02:56:35,149.6.47.236,46,Mobile,4,2,2,0,1,1,0,1,False,0,✅ Normal,-0.845111412769855,0.113134213417061,0,0,13.5294077854683,1
7749,Andrew Jacobson,jerome98@example.com,+1-350-565-3777x23154,FAST,BS AI,2.32,2025-05-17 22:19:42,190.147.182.50,55,Mobile,0,22,5,1,1,0,0,2,False,0,✅ Normal,1.94185658164095,0.872220415816677,0,0,23.7068863332387,1
7750,Thomas Vaughn,julia01@example.com,329.648.8194x230,MIT,BSc CS,2.51,2025-05-08 20:30:46,200.74.252.117,53,Desktop,4,20,3,0,1,1,0,3,False,0,✅ Normal,-0.265509025712283,2.0057057050369,0,0,21.1155294360441,1
7751,Jennifer Smith,brenda06@example.org,609.892.9121,MIT,BBA,3.03,2025-04-30 12:53:48,109.249.93.128,72,Mobile,0,12,2,0,1,0,0,4,False,0,✅ Normal,-0.807375324243163,-0.725368684551924,0,0,23.762368395258,1
7752,Jesse Reed,othomas@example.org,449.978.5333x831,Harvard,BS AI,2.92,2025-05-13 11:24:05,72.2.155.194,95,Mobile,2,11,1,0,1,0,0,4,False,0,✅ Normal,-1.16167169571907,-0.75819554771597,0,0,32.534235433481,1
7753,Edward Leonard,george60@example.org,422.354.9890,FAST,BS AI,3.93,2025-04-20 11:28:33,153.98.248.24,98,Mobile,4,11,6,1,1,1,0,2,False,0,✅ Normal,2.04886544050044,-1.23044109387544,0,0,24.9363804233129,1
7754,Lori Collier,michael61@example.org,536-772-6434x859,Harvard,BS AI,3.55,2025-05-09 20:53:14,204.156.37.137,85,Desktop,4,20,4,0,1,1,0,4,False,0,✅ Normal,-0.0389392912195553,0.33670790607696,0,0,23.9436552271394,1
7755,Michelle Patrick MD,charles69@example.org,704.492.6073x5326,NUST,BE SE,3.72,2025-05-15 20:50:39,167.189.228.190,89,Mobile,1,20,3,0,1,0,0,4,False,0,✅ Normal,-0.434895493111218,-0.76196982187181,0,0,23.9247247514181,1
7756,Miranda Walker,bandrews@example.org,9173382629,MIT,BE SE,2.84,2025-05-16 13:06:18,70.115.247.226,66,Desktop,5,13,4,0,1,1,0,3,False,0,✅ Normal,-0.0298638637106456,1.09439421718503,0,0,23.239428436821,1
7757,Shawn Harrington,parkertyrone@example.net,001-271-858-7773x78581,NUST,BS AI,2.41,2025-04-26 07:39:18,85.148.102.253,78,Mobile,4,7,5,1,1,1,0,2,False,0,✅ Normal,1.7880086400236,0.106278603660102,0,0,32.3651317987005,1
7758,Cheryl Pratt,martinmichael@example.net,764.295.6630,Stanford,BSc CS,2.04,2025-05-02 22:42:10,167.123.249.22,92,Mobile,4,22,4,0,1,1,0,4,False,0,✅ Normal,0.0622986907406168,1.37020692969981,1,0,45.0980171088151,1
7759,Cory Vargas,erika28@example.net,001-664-642-0915x40159,NUST,BBA,2.48,2025-05-12 18:43:30,196.131.145.188,54,Mobile,3,18,0,0,1,1,0,3,False,0,✅ Normal,-1.31973994042908,1.61964886039337,0,0,21.7741847684739,1
7760,Jeffrey Perez,madison49@example.net,435.964.2237x29679,LUMS,BBA,2.19,2025-04-22 18:02:09,197.154.96.69,49,Desktop,0,18,1,0,1,0,0,3,False,0,✅ Normal,-0.994337408356612,1.04434556881241,0,0,22.3744190071146,1
7761,Brian Lin,brauncolleen@example.com,805.871.8231,MIT,BS IT,3.3,2025-05-05 13:49:16,37.225.233.222,99,Mobile,4,13,0,0,1,1,0,4,False,0,✅ Normal,-1.48212630596143,-0.350322444706368,0,0,29.9999909090937,1
7762,Jeremy Garcia,tammy99@example.net,001-881-580-4252x136,Stanford,BE SE,2.7,2025-05-13 18:33:05,206.236.185.73,94,Desktop,4,18,1,0,1,1,0,4,False,0,✅ Normal,-1.04358090634076,0.600844632617434,0,0,34.8148019204437,1
7763,Eileen Jenkins,gcarter@example.com,451-842-4647,NUST,BBA,3.12,2025-04-22 22:18:34,35.110.250.126,98,Desktop,2,22,1,0,1,0,0,4,False,0,✅ Normal,-1.05760048056111,-0.0734412630003394,0,0,31.4102463428698,1
7764,Zachary Rhodes,marygiles@example.org,(227)559-2667x04294,Harvard,BBA,2.54,2025-05-13 19:58:43,211.217.124.124,64,Desktop,4,19,1,0,1,1,0,3,False,0,✅ Normal,-0.97528797531503,1.64647192340852,0,0,25.1968404736849,1
7765,Timothy Le,butlerjose@example.net,(458)434-0290,LUMS,BS IT,3.55,2025-04-26 23:09:48,126.134.111.169,41,Desktop,5,23,5,1,1,1,1,2,True,1,⚠️ Suspicious,1.96757831620867,1.97235752807448,0,0,11.5492925213261,1
7766,Susan Garcia,oduncan@example.net,232.421.8429x193,Stanford,BE SE,2.11,2025-04-26 21:18:49,22.217.112.181,83,Desktop,4,21,5,1,1,1,0,2,False,0,✅ Normal,1.95178482277942,1.33585408225676,0,0,39.3364742481165,1
7767,Sara Whitehead,zfrank@example.org,+1-545-282-3539x9376,Harvard,BSc CS,3.56,2025-05-20 04:19:23,172.132.16.21,67,Mobile,1,4,1,0,1,0,0,1,False,0,✅ Normal,-1.24554870940987,-1.29443215645859,0,0,18.8202194325226,1
7768,Melissa Martin,tlee@example.net,283-709-0255x099,MIT,BBA,3.03,2025-05-07 10:00:55,100.32.77.241,58,Mobile,1,10,2,0,1,0,0,3,False,0,✅ Normal,-0.793846912613916,-0.196563920686562,0,0,19.1419078739578,1
7769,Joshua Fitzgerald,duncandavid@example.net,+1-901-957-4653x485,Harvard,BS IT,2.48,2025-05-12 10:41:34,101.170.74.255,66,Mobile,1,10,0,0,1,0,0,0,False,0,✅ Normal,-1.45314315677944,0.0215217572810759,0,0,26.6128924948014,1
7770,Evelyn Galvan,pgilmore@example.com,001-363-214-4559x047,LUMS,BSc CS,3.36,2025-05-06 04:14:49,48.244.167.58,40,Desktop,1,4,1,0,1,0,0,1,False,0,✅ Normal,-1.19061736647345,-0.388360097793883,0,0,11.9047583616791,1
7771,Nicholas Ross,pricedevon@example.net,(247)309-9089,Stanford,BE SE,2.39,2025-04-23 05:43:10,194.139.60.210,83,Mobile,1,5,2,0,1,0,0,0,False,0,✅ Normal,-0.850220756131952,-0.866949357688974,0,0,34.7280189422515,1
7772,Deborah Cox,drewrich@example.org,(504)734-8106x8141,NUST,BSc CS,2.35,2025-04-24 08:35:29,15.155.33.104,99,Desktop,2,8,3,0,1,0,0,0,False,0,✅ Normal,-0.487360422455835,-0.773859786516397,0,0,42.1276416478121,1
7773,Jeffery Kelley,tiffany68@example.org,479.784.7102,NUST,BSc CS,3.45,2025-04-29 21:23:47,152.130.176.103,54,Mobile,0,21,1,0,1,0,0,3,False,0,✅ Normal,-1.04478149236126,0.261497014665241,0,0,15.6521693761828,1
7774,Mrs. Erica Patel,dennisdavis@example.com,+1-554-586-4993x809,NUST,BBA,2.45,2025-05-18 20:17:47,129.155.26.238,88,Mobile,2,20,6,1,1,0,0,2,False,0,✅ Normal,2.22579563136678,0.247470907497734,0,0,35.9183526863867,1
7775,Brandi Craig,madeline46@example.org,943-674-9841x336,LUMS,BS AI,3.62,2025-04-20 08:08:51,221.216.183.165,44,Desktop,3,8,6,1,1,1,0,2,False,0,✅ Normal,2.10716744434197,-0.0281246636250995,0,0,12.1546927749467,1
7776,Amy Taylor,gloverjohn@example.net,295.845.7964,Stanford,BS AI,2.54,2025-04-24 07:19:46,11.119.253.73,62,Mobile,4,7,3,0,1,1,0,0,False,0,✅ Normal,-0.42440992882353,0.65299044416947,0,0,24.4094392088822,1
7777,Kelsey Smith,rebeccaallen@example.net,001-540-581-1810x6113,MIT,BS AI,2.65,2025-05-10 09:14:15,177.119.26.75,84,Mobile,3,9,5,1,1,1,0,2,False,0,✅ Normal,1.77283870108213,-0.365358749630456,0,0,31.6981012459995,1
7778,Christopher Delacruz,rhenry@example.com,001-763-246-6893,Harvard,BSc CS,2.75,2025-05-03 11:27:37,203.193.170.98,77,Mobile,0,11,5,1,1,0,0,2,False,0,✅ Normal,1.7602907168496,-0.96556046873249,0,0,27.9999898181855,1
7779,Timothy Brown,ramirezemily@example.net,253-426-1432x25784,FAST,BS IT,2.78,2025-04-30 08:36:20,155.190.70.164,90,Desktop,4,8,2,0,1,1,0,0,False,0,✅ Normal,-0.8120928174803,-0.198653160407867,0,0,32.3740890740687,1
7780,Sharon Flores,zimmermankatie@example.net,471.821.1808,FAST,BS AI,2.53,2025-04-25 21:30:15,5.48.210.25,100,Mobile,2,21,4,0,1,0,0,4,False,0,✅ Normal,-0.0171935577856243,0.119114343068207,0,0,39.5256760768079,1
7781,Julian Montes,acostatimothy@example.org,583-615-3988x82153,Stanford,BS AI,2.79,2025-05-06 16:12:09,87.190.167.1,89,Mobile,3,16,1,0,1,1,0,4,False,0,✅ Normal,-1.07620310511922,0.215471163771279,0,0,31.8996301435017,1
7782,Lindsay Mccullough,fred05@example.org,+1-659-876-6195x19685,FAST,BBA,2.3,2025-05-01 16:07:48,136.119.166.178,95,Desktop,1,16,3,0,1,0,0,4,False,0,✅ Normal,-0.403356202273585,-0.26057247058124,0,0,41.3043298676827,1
7783,Patrick Hayes,donnagriffith@example.net,474-347-4716x3709,Stanford,BS IT,2.86,2025-05-06 12:24:07,199.253.61.81,97,Desktop,5,12,1,0,1,1,0,4,False,0,✅ Normal,-1.11061309435913,0.203845309092657,0,0,33.9160720573175,1
7784,Jonathon Shannon,kevincarter@example.com,693-283-5473x24861,Stanford,BE SE,3.13,2025-05-13 12:06:11,129.74.154.205,62,Desktop,1,12,1,0,1,0,0,3,False,0,✅ Normal,-1.12398027874399,-0.186670059329608,0,0,19.8083003807347,1
7785,Robert Tyler,dustinbrown@example.org,663-217-3914,FAST,BE SE,2.95,2025-05-17 05:49:56,17.124.32.105,71,Desktop,1,5,5,1,1,0,0,2,False,0,✅ Normal,1.70518254768566,-1.13585004839607,0,0,24.0677884515971,1
7786,Stephanie Taylor,joseph07@example.com,946-272-0580x15198,LUMS,BS IT,2.31,2025-05-09 07:54:46,138.169.104.29,45,Mobile,0,7,4,0,1,0,0,0,False,0,✅ Normal,-0.096729422476686,0.0774200611649453,0,0,19.4805110473978,1
7787,Rodney Figueroa,dalexander@example.org,8655098363,LUMS,BE SE,2.33,2025-05-16 20:56:12,192.255.82.165,51,Mobile,4,20,4,0,1,1,0,3,False,0,✅ Normal,0.088199222315351,2.16126919058762,0,0,21.8884026230032,1
7788,Jason Valdez,mannkelly@example.org,579-308-9602,MIT,BS AI,2.17,2025-04-29 15:04:21,206.176.72.106,55,Desktop,4,15,1,0,1,1,0,3,False,0,✅ Normal,-0.982750210137405,1.83141536874978,0,0,25.3456104398109,1
7789,Zachary Bowman,richchad@example.org,(889)208-1601x53105,Stanford,BBA,2.98,2025-05-01 11:52:06,18.200.159.62,64,Mobile,1,11,3,0,1,0,0,3,False,0,✅ Normal,-0.449666539807391,-0.276600353093772,0,0,21.4765028602339,1
7790,Craig Thompson,crossscott@example.com,001-425-326-7719x2290,LUMS,BS IT,3.61,2025-05-09 07:10:07,42.36.56.48,58,Mobile,2,7,4,0,1,0,0,1,False,0,✅ Normal,-0.168803790288178,-0.613058321192589,0,0,16.066477543912,1
7791,Daniel Roach,olivia48@example.com,+1-715-400-3047x78345,Harvard,BS AI,2.78,2025-04-23 17:37:22,213.153.33.14,80,Mobile,5,17,2,0,1,1,0,4,False,0,✅ Normal,-0.684109628893352,1.12779208873811,0,0,28.7769680658388,1
7792,Elizabeth Ross,perryjose@example.net,001-682-469-3469,Stanford,BS IT,2.54,2025-05-13 19:37:18,205.1.220.217,40,Mobile,3,19,1,0,1,1,0,3,False,0,✅ Normal,-0.950325728644262,2.02850590839112,0,0,15.748025296053,1
7793,Valerie Donaldson,tammypeck@example.org,(984)748-5619x4020,NUST,BBA,2.48,2025-05-13 19:45:48,92.90.86.190,41,Mobile,4,19,1,0,1,1,0,3,False,0,✅ Normal,-0.935102788900661,2.34038172978243,0,0,16.5322513982857,1
7794,Shannon Cline,haleyaaron@example.org,001-453-511-4531x34229,LUMS,BSc CS,3.7,2025-04-21 03:05:37,61.10.97.77,93,Desktop,5,3,0,0,1,1,0,1,False,0,✅ Normal,-1.59314311845094,-0.993081837013248,0,0,25.1351283418572,1
7795,Diane Richards,brittneyjensen@example.net,001-225-444-7063x6130,LUMS,BS IT,3.69,2025-05-11 13:48:53,165.245.110.220,99,Desktop,0,13,6,1,1,0,0,2,False,0,✅ Normal,2.03072469483964,-2.11504269776374,0,0,26.8292610218805,1
7796,Michelle Wells,charleshart@example.org,528.913.9666x79805,MIT,BBA,3.74,2025-04-29 20:49:17,115.105.230.80,45,Mobile,1,20,1,0,1,0,0,3,False,0,✅ Normal,-1.04558762258932,0.526714646114232,0,0,12.032082344363,1
7797,Roger Carpenter,stephanie88@example.org,(625)248-2166x4312,Harvard,BS AI,3.13,2025-04-20 09:05:16,159.173.39.5,95,Desktop,1,9,6,1,1,0,0,2,False,0,✅ Normal,2.03990489111613,-1.63974642297229,0,0,30.3514280027387,1
7798,Roberta Gibbs,garciadennis@example.org,(775)600-2870x368,LUMS,BBA,3.46,2025-04-29 20:38:32,52.37.51.104,64,Mobile,1,20,1,0,1,0,0,3,False,0,✅ Normal,-1.05905209849844,0.186181358956818,0,0,18.4971044806056,1
7799,Mary Hernandez,robert92@example.net,(494)555-0049x32585,Stanford,BS IT,3.61,2025-05-01 07:10:27,183.7.145.221,86,Mobile,5,7,3,0,1,1,0,1,False,0,✅ Normal,-0.513436039304416,-0.484539868865575,0,0,23.8227080823523,1
7800,Christina Lopez,ralph66@example.com,001-373-401-0325x21827,Stanford,BBA,3.5,2025-05-05 06:54:44,193.161.157.57,67,Mobile,5,6,0,0,1,1,0,1,False,0,✅ Normal,-1.50685220069119,0.133103814578966,0,0,19.142851673471,1
7801,Jeffrey Torres,shelly03@example.org,(859)300-9399,Harvard,BE SE,3.12,2025-05-19 20:29:50,202.46.14.40,42,Desktop,1,20,0,0,1,0,0,3,False,0,✅ Normal,-1.34344269376689,1.0776485600698,0,0,13.4615341469442,1
